,0
639,46267
640,46213
641,46078
642,46096
643,46339
644,46366
645,46114
646,45952
647,46051
648,46096
649,46060
650,46195
651,45772
652,45961
653,46114
654,45790
655,46159
656,46204
657,45916
658,46564
659,46429
660,45925
661,46204
662,46150
663,46303
664,46105
665,45934
666,46096
667,45934
668,45907
669,46510
670,45961
671,46105
672,46141
673,46033
674,46249
675,46042
676,45880
677,46123
678,45970
679,45898
680,46069
681,46258
682,46060
683,45934
684,46321
685,46114
686,46195
687,46105
688,45916
689,46204
690,46141
691,46123
692,46420
693,45889
694,46123
695,46177
696,45988
697,46303
698,45952
699,46501
700,46501
701,45790
702,46168
703,46258
704,46519
705,46114
706,46456
707,45853
708,46501
709,46438
710,46285
711,46294
712,46258
713,46132
714,45952
715,45889
716,46132
717,45916
718,45916
719,46303
720,46150
721,45880
722,46303
723,46168
724,45961
725,46159
726,45916
727,45853
728,46087
729,46195
730,46195
731,46384
732,46285
733,46294
734,46078
735,46159
736,46177
737,46132
738,46258
739,46267
740,45718
741,45718
742,46348
743,45970
744,45817
745,46258
746,45934
747,46222
748,46141
749,46393
750,46087
751,46231
752,46546
753,46123
754,46537
755,46006
756,46330
757,46609
758,45772
759,46096
760,46078
761,46150
762,45997
763,46249
764,46015
765,45754
766,46132
767,45880
768,46366
769,46060
770,45880
771,46132
772,46168
773,46420
774,46132
775,45979
776,46168
777,46501
778,46321
779,46339
780,46060
781,45871
782,46510
783,46105
784,45997
785,46096
786,46339
787,45772
788,45916
789,46087
790,45826
791,46105
792,45970
793,46060
794,46015
795,46078
796,46132
797,46006
798,46384
799,46078
800,46006
801,46429
802,46582
803,45772
804,46177
805,45988
806,46384
807,46015
808,46168
809,46582
810,46132
811,45826
812,46150
813,46060
814,46042
815,46393
816,45988
817,45808
818,46006
819,46015
820,45844
821,46024
822,46078
823,46456
824,46024
825,46006
826,46078
827,46366
828,46393
829,46366
830,45898
831,46357
832,46474
833,45979
834,46546
835,45970
836,45826
837,45826
838,46528
839,46294
840,45997
841,46240
842,46060
843,46276
844,45844
845,46141
846,46195
847,46366
848,46204
849,46393
850,45880
851,46024
852,45826
853,45835
854,46258
855,46258
856,45790
857,46096
858,46267
859,46321
860,46312
861,46339
862,45934
863,46006
864,45826
865,45916
866,46024
867,46087
868,46321
869,46474
870,46177
871,45961
872,45988
873,45916
874,45871
875,45808
876,46033
877,45898
878,46096
879,46204
880,46285
881,46078
882,46231
883,45970
884,46330
885,45952
886,45808
887,45763
888,46006
889,46150
890,46879
891,45916
892,46177
893,46123
894,45952
895,45997
896,46087
897,46447
898,45916
899,46276
900,45781
901,46168
902,46213
903,46024
904,45826
905,46186
906,46195
907,46078
908,46096
909,46024
910,46348
911,46420
912,46186
913,46312
914,46096
915,46060
916,46069
917,45754
918,45952
919,46375
920,46267
921,46177
922,46366
923,45943
924,46249
925,46312
926,46105
927,45808
928,45772
929,46267
930,46492
931,46663
932,46276
933,46249
934,45997
935,46204
936,46042
937,45970
938,46168
939,45808
940,46222
941,46177
942,46150
943,46411
944,46411
945,45862
946,46240
947,46231
948,46240
949,45862
950,46033
951,46042
952,46096
953,45925
954,45853
955,46177
956,46303
957,46573
958,46402
959,46168
960,46573
961,45862
962,46348
963,46465
964,46132
965,46258
966,45997
967,46204
968,45979
969,46330
970,45790
971,45898
972,46267
973,46312
974,46078
975,46312
976,45979
977,46033
978,46726
979,46258
980,45826
981,46024
982,46429
983,45880
984,46105
985,46159
986,46006
987,46195
988,45826
989,46132
990,46303
991,46042
992,46042
993,46213
994,46348
995,46330
996,46339
997,46006
998,46204
999,46312
