,0
0,40822
1,40561
2,40570
3,40885
4,40858
5,40426
6,40984
7,40669
8,40813
9,40426
10,40453
11,40480
12,41092
13,40507
14,41452
15,40660
16,40858
17,40363
18,40336
19,40561
