,0
639,43981
640,44215
641,44035
642,44035
643,44161
644,44125
645,44053
646,44287
647,44341
648,44197
649,44053
650,44071
651,44233
652,44179
653,44215
654,43981
655,44107
656,44233
657,44233
658,44341
659,44107
660,44341
661,43999
662,44269
663,44179
664,44161
665,44215
666,44125
667,44197
668,44053
669,44197
670,44071
671,44107
672,44359
673,44179
674,44485
675,44143
676,44269
677,44251
678,44071
679,44197
680,44161
681,45439
682,44215
683,44035
684,44287
685,44305
686,44287
687,44161
688,44359
689,44125
690,44125
691,44107
692,44197
693,44161
694,44449
695,44053
696,44143
697,44323
698,44089
699,43909
700,44197
701,44107
702,44467
703,44251
704,44251
705,44071
706,44179
707,44143
708,44215
709,44233
710,45187
711,44161
712,44125
713,44161
714,44143
715,44287
716,44233
717,44215
718,44125
719,44161
720,44035
721,44089
722,44053
723,44125
724,44215
725,44071
726,44125
727,44125
728,43999
729,44305
730,44161
731,44125
732,44125
733,44089
734,44179
735,44053
736,44017
737,44251
738,44107
739,44125
740,44053
741,44233
742,44035
743,44503
744,44089
745,44161
746,44557
747,44089
748,45187
749,44089
750,44107
751,44071
752,44197
753,44125
754,44107
755,44467
756,44017
757,44035
758,44071
759,44035
760,44035
761,44071
762,44233
763,44179
764,44197
765,44125
766,44089
767,44233
768,44179
769,44143
770,44143
771,44035
772,44089
773,44125
774,44305
775,44089
776,44107
777,44251
778,44359
779,44161
780,44395
781,44143
782,44305
783,44161
784,44413
785,44125
786,44161
787,44017
788,44305
789,44071
790,44053
791,44125
792,44179
793,44161
794,44035
795,44017
796,44179
797,44143
798,44215
799,44053
800,44035
801,43999
802,44017
803,44215
804,44269
805,44233
806,44053
807,44269
808,43981
809,44017
810,44251
811,44125
812,44017
813,44521
814,44197
815,44017
816,44179
817,44215
818,44431
819,44215
820,44233
821,44071
822,44143
823,44071
824,44125
825,44161
826,44179
827,44035
828,44071
829,44071
830,44233
831,44179
832,44287
833,44359
834,44053
835,44215
836,44233
837,44089
838,44125
839,44017
840,44071
841,44053
842,44179
843,44089
844,44323
845,44107
846,44287
847,44179
848,43981
849,44089
850,44143
851,44233
852,44071
853,44089
854,44233
855,44323
856,44233
857,44269
858,44125
859,44107
860,44161
861,44089
862,44161
863,44161
864,44359
865,44107
866,44323
867,44287
868,44161
869,44197
870,44251
871,44233
872,44089
873,44233
874,44215
875,44125
876,44233
877,44233
878,43909
879,44125
880,44107
881,43999
882,44071
883,44323
884,44035
885,44125
886,44269
887,44107
888,44179
889,44323
890,44287
891,44071
892,44125
893,44035
894,44233
895,44305
896,44359
897,44197
898,44161
899,44197
900,44269
901,44215
902,44269
903,44053
904,44179
905,44179
906,44089
907,44089
908,44071
909,44143
910,44161
911,44161
912,44071
913,44053
914,44161
915,44233
916,44215
917,44269
918,43963
919,44251
920,44323
921,44179
922,44233
923,44161
924,44269
925,44053
926,44161
927,44197
928,44143
929,44161
930,44071
931,44017
932,44341
933,44089
934,44305
935,44107
936,44071
937,44071
938,44197
939,43999
940,44251
941,44287
942,44179
943,44125
944,44377
945,44071
946,44395
947,44107
948,45133
949,44305
950,44233
951,44107
952,44161
953,44305
954,44143
955,44179
956,44323
957,44233
958,44143
959,44125
960,44143
961,43999
962,44323
963,44269
964,44233
965,44107
966,44161
967,44503
968,44161
969,44341
970,44179
971,44521
972,44197
973,44053
974,44143
975,44377
976,44485
977,44233
978,44179
979,44287
980,44197
981,44053
982,44215
983,44107
984,44233
985,44341
986,44197
987,44143
988,44881
989,44341
990,44071
991,44305
992,44377
993,44197
994,44287
995,44287
996,44143
997,44125
998,44197
999,44161
