,0
1076,71800
1077,71800
1078,71566
1079,71566
1080,71566
1081,71386
1082,71386
1083,71386
1084,71206
1085,71278
1086,71278
1087,71278
1088,71278
1089,71260
1090,71134
1091,71134
1092,71134
1093,71134
1094,71134
1095,71134
1096,71728
1097,71728
1098,71728
1099,71728
1100,71728
1101,71548
1102,71548
1103,71548
1104,71728
1105,71728
1106,71728
1107,71728
1108,71872
1109,71872
1110,72628
1111,72556
1112,72574
1113,72574
1114,72574
1115,72574
1116,72574
1117,72574
1118,71692
1119,71692
1120,71548
1121,71548
1122,71530
1123,71530
1124,71530
1125,71530
1126,71530
1127,71530
1128,71530
1129,71530
1130,71224
1131,71224
1132,71224
1133,71224
1134,71242
1135,71242
1136,71260
1137,71386
1138,71386
1139,71188
1140,71188
1141,71242
1142,71872
1143,71962
1144,71962
1145,71998
1146,71980
1147,71980
1148,71980
1149,71980
1150,71944
1151,71854
1152,71944
1153,71944
1154,71872
1155,71872
1156,71872
1157,71584
1158,71710
1159,71710
1160,71710
1161,71710
1162,71710
1163,71116
1164,71926
1165,72142
1166,72106
1167,72106
1168,72106
1169,72106
1170,72106
1171,72106
1172,72106
1173,72106
1174,72088
1175,72088
1176,72088
1177,72088
1178,71962
1179,71962
1180,72052
1181,72052
1182,71908
1183,71908
1184,71908
1185,71908
1186,71980
1187,71980
1188,72196
1189,72196
1190,72196
1191,72196
1192,72934
1193,72430
1194,72502
1195,72502
1196,72718
1197,72736
1198,72736
1199,72736
1200,72376
1201,72376
1202,72376
1203,72682
1204,72682
1205,72682
1206,72682
1207,72484
1208,72484
1209,72862
1210,72520
1211,72520
1212,72520
1213,72538
1214,72538
1215,72538
1216,72556
1217,72556
1218,72556
1219,72214
1220,72214
1221,72070
1222,72070
1223,72106
1224,72034
1225,72034
1226,72034
1227,72034
1228,72034
1229,71998
1230,71998
1231,71872
1232,71764
1233,71764
1234,71764
1235,72016
1236,72016
1237,72016
1238,72016
1239,72016
1240,72502
1241,72250
1242,72250
1243,72250
1244,72052
1245,72034
1246,72034
1247,72034
1248,71890
1249,71962
1250,71962
1251,71962
1252,71962
1253,71962
1254,71962
1255,71944
1256,71944
1257,71944
1258,71890
1259,71890
1260,71980
1261,72322
1262,72322
1263,72394
1264,73096
1265,73384
1266,73384
1267,73384
1268,73384
1269,73384
1270,73384
1271,73384
1272,73456
1273,73456
1274,73456
1275,73186
1276,73456
1277,73456
1278,73456
1279,73456
1280,73456
1281,73456
1282,73456
1283,73582
1284,73582
1285,73582
1286,73564
1287,73492
1288,73492
1289,72826
1290,72808
1291,72808
1292,72808
1293,72808
1294,72808
1295,72808
1296,73276
1297,73366
1298,73366
1299,73060
1300,73006
1301,73006
1302,73006
1303,73006
1304,73006
1305,72880
1306,72880
1307,72880
1308,72448
1309,72448
1310,72448
1311,72142
1312,72142
1313,72142
1314,72592
1315,72592
1316,73204
1317,73312
1318,72610
1319,72502
1320,72502
1321,72502
1322,72610
1323,72610
1324,72664
1325,72664
1326,72484
1327,71926
1328,72484
1329,72484
1330,72124
1331,72124
1332,72268
1333,72268
1334,72268
1335,72160
1336,72142
1337,72520
1338,71962
1339,71962
1340,71980
1341,71980
1342,71980
1343,71980
1344,71980
1345,71224
1346,71494
1347,71818
1348,71818
1349,71818
1350,72196
1351,72376
1352,72376
1353,72376
1354,72376
1355,72376
1356,72970
1357,72970
1358,73060
1359,73060
1360,73060
1361,73060
1362,73042
1363,72880
1364,72772
1365,72772
1366,72772
1367,72772
1368,72772
1369,72772
1370,72772
1371,72772
1372,72772
1373,72772
1374,72772
1375,72772
1376,72664
1377,72664
1378,73312
1379,73312
1380,73312
1381,73312
1382,73312
1383,73258
1384,73258
1385,73258
1386,73240
1387,73240
1388,73240
1389,73006
1390,72898
1391,72898
1392,72898
1393,72898
1394,72898
1395,72898
1396,72898
1397,72916
1398,72916
1399,72916
1400,72916
1401,72916
1402,73276
1403,73222
1404,73222
1405,73222
1406,73222
1407,73222
1408,73222
1409,73222
1410,73222
1411,73024
1412,73024
1413,73150
1414,73150
1415,73150
1416,73150
1417,73546
1418,73546
1419,73222
1420,73222
1421,73330
1422,73294
1423,73294
1424,73294
1425,73294
1426,73294
1427,73294
1428,73240
1429,73312
1430,73240
1431,73240
1432,73240
1433,73492
1434,73654
1435,73654
1436,73654
1437,72952
1438,72952
1439,72952
1440,73042
1441,73078
1442,73078
1443,72754
1444,72754
1445,72880
1446,72880
1447,72880
1448,72952
1449,72952
1450,72952
1451,72952
1452,72952
1453,72952
1454,72952
1455,72970
1456,72970
1457,72970
1458,72970
1459,72970
1460,73024
1461,73024
1462,72844
1463,72844
1464,72538
1465,72520
1466,72538
1467,72538
1468,72538
1469,71818
1470,71548
1471,71314
1472,71314
1473,71116
1474,71602
1475,71602
1476,71764
1477,71764
1478,71998
1479,71998
1480,71998
1481,71998
1482,71980
1483,71980
1484,71980
1485,71962
1486,71962
1487,71962
1488,71962
1489,72160
1490,71836
1491,71836
1492,71836
1493,71854
1494,71854
1495,71692
1496,71692
1497,71692
1498,71890
1499,71890
1500,72394
1501,72394
1502,72268
1503,72268
1504,72268
1505,72268
1506,72268
1507,72268
1508,72268
1509,72268
1510,72268
1511,72286
1512,72286
1513,72214
1514,72214
1515,72214
1516,72214
1517,71782
1518,71944
1519,71728
1520,71728
1521,71620
1522,71620
1523,71620
1524,71674
1525,71512
1526,71530
1527,71530
1528,71548
1529,71710
1530,71710
1531,71710
1532,71710
1533,71710
