,0
0,40867
1,40615
2,40417
3,40471
4,40597
5,40705
6,40435
7,40489
8,40705
9,40705
10,40795
11,40579
12,40543
13,40669
14,40561
15,40903
16,40417
17,40561
18,40507
19,40723
