,0
639,62809
640,62809
641,62917
642,62917
643,62917
644,62917
645,62917
646,62773
647,62773
648,62773
649,62773
650,62773
651,62773
652,62773
653,62773
654,62791
655,62791
656,62971
657,62971
658,62971
659,62953
660,62953
661,62953
662,62953
663,62953
664,62953
665,62953
666,62953
667,62917
668,62917
669,62647
670,62647
671,62647
672,62557
673,62503
674,62503
675,62647
676,62647
677,62629
678,62701
679,62701
680,62701
681,62683
682,62683
683,62683
684,62683
685,62683
686,62683
687,62683
688,62683
689,62701
690,62701
691,62701
692,62701
693,62701
694,62701
695,62701
696,62701
697,62701
698,62701
699,62701
700,62701
701,62701
702,62701
703,62701
704,62701
705,62557
706,62557
707,62557
708,62557
709,62575
710,62575
711,62359
712,62395
713,62395
714,62395
715,62395
716,62395
717,62395
718,62395
719,62395
720,62395
721,62395
722,62395
723,62395
724,62395
725,62395
726,62395
727,62395
728,62395
729,62395
730,62395
731,62395
732,62395
733,62395
734,62395
735,62395
736,62395
737,62395
738,62395
739,62395
740,62395
741,62395
742,62287
743,62287
744,62287
745,62287
746,62287
747,62305
748,62305
749,62305
750,62305
751,62305
752,62305
753,62305
754,62305
755,62305
756,62305
757,62305
758,62305
759,62305
760,62305
761,62305
762,62305
763,62305
764,62305
765,62305
766,62305
767,62305
768,62305
769,62305
770,62305
771,62305
772,62305
773,62305
774,62161
775,62161
776,62161
777,62161
778,62161
779,62161
780,62161
781,62161
782,62161
783,62161
784,62161
785,62161
786,62161
787,62161
788,62161
789,61999
790,61999
791,61999
792,61999
793,61999
794,61999
795,61999
796,62089
797,62089
798,62089
799,62089
800,62089
801,62089
802,62089
803,62089
804,62089
805,62089
806,62089
807,62089
808,62089
809,62089
810,62089
811,62089
812,62215
813,62215
814,62215
815,62197
816,62197
817,62197
818,62071
819,62071
820,62071
821,62071
822,62053
823,62071
824,62071
825,62071
826,62071
827,62071
828,62071
829,62071
830,61855
831,61855
832,61855
833,61855
834,61855
835,61855
836,61855
837,61855
838,61855
839,61927
840,61927
841,61927
842,61927
843,61927
844,61927
845,61927
846,61927
847,61927
848,61927
849,61927
850,61927
851,61927
852,61927
853,61927
854,61927
855,61927
856,61927
857,61927
858,61927
859,61927
860,61927
861,61981
862,61981
863,61981
864,61981
865,61981
866,61981
867,61981
868,61981
869,61981
870,61981
871,61981
872,61981
873,61981
874,61981
875,61981
876,61981
877,61981
878,61981
879,61981
880,61981
881,61981
882,62089
883,62089
884,62089
885,62089
886,62089
887,62089
888,62089
889,62107
890,62107
891,62125
892,62125
893,62143
894,62143
895,62143
896,62143
897,62143
898,62143
899,62143
900,62143
901,62143
902,62143
903,62287
904,62287
905,62287
906,62287
907,62287
908,62269
909,62197
910,62197
911,62197
912,62197
913,62197
914,62197
915,62197
916,62197
917,62071
918,62071
919,61963
920,61963
921,61963
922,61963
923,61909
924,61909
925,61891
926,61891
927,61801
928,61801
929,61801
930,61801
931,61801
932,61801
933,61801
934,61801
935,61819
936,61837
937,61837
938,61837
939,61837
940,61837
941,61837
942,61837
943,61837
944,61837
945,61837
946,61837
947,61837
948,61837
949,61837
950,61837
951,61837
952,61891
953,61891
954,61927
955,61927
956,61927
957,61927
958,61927
959,61783
960,61783
961,61783
962,61783
963,61783
964,61855
965,61855
966,61855
967,61855
968,61855
969,61855
970,61855
971,61855
972,61855
973,61855
974,61855
975,61855
976,61945
977,61945
978,61945
979,61945
980,61963
981,61963
982,61963
983,61963
984,61963
985,61963
986,61963
987,61963
988,61963
989,61945
990,61945
991,61945
992,61945
993,61945
994,61945
995,61945
996,61945
997,61945
998,61945
999,61945
1000,61945
1001,61945
1002,61945
1003,61945
1004,61945
1005,61945
1006,61945
1007,61945
1008,61963
1009,61963
1010,61963
1011,61963
1012,61963
1013,61927
1014,61909
1015,61909
1016,61909
1017,61909
1018,61909
1019,61909
1020,61909
1021,61909
1022,61909
1023,61909
1024,61909
1025,61909
1026,61909
1027,61909
1028,61909
1029,61909
1030,61747
1031,61747
1032,61657
1033,61657
1034,61657
1035,61657
1036,61657
1037,61657
1038,61657
1039,61657
1040,61657
1041,61657
1042,61657
1043,61657
1044,61657
1045,61657
1046,61657
1047,61675
1048,61675
1049,61675
1050,61675
1051,61675
1052,61675
1053,61675
1054,61675
1055,61675
1056,61675
1057,61675
1058,61675
1059,61675
1060,61675
1061,61675
1062,61675
1063,61675
1064,61675
1065,61675
1066,61675
1067,61675
1068,61675
1069,61657
1070,61657
1071,61657
1072,61657
1073,61657
1074,61657
1075,61603
1076,61603
1077,61603
1078,61603
1079,61603
1080,61423
1081,61423
1082,61225
1083,61225
1084,61225
1085,61225
1086,61225
1087,61225
1088,61225
1089,61225
1090,61225
1091,61225
1092,61225
1093,61225
1094,61225
1095,61225
1096,61117
1097,61117
1098,61117
1099,61117
1100,61117
1101,61117
1102,61117
1103,61117
1104,61117
1105,61117
1106,61135
1107,61135
1108,61135
1109,61009
1110,61045
1111,61045
1112,61045
1113,61045
1114,61045
1115,61045
1116,61045
1117,61045
1118,61045
1119,61045
1120,61045
1121,61045
1122,61045
1123,61045
1124,61045
1125,61045
1126,61045
1127,61045
1128,61045
1129,61045
1130,61045
1131,61045
1132,61225
1133,61225
1134,61225
1135,61225
1136,61225
1137,61225
1138,61225
1139,61225
1140,61189
1141,61189
1142,61189
1143,61189
1144,61189
1145,61189
1146,61189
1147,61189
1148,61189
1149,61189
1150,61189
1151,61189
1152,61189
1153,61189
1154,61243
1155,61243
1156,61243
1157,61243
1158,61243
1159,61243
1160,61243
1161,61243
1162,61243
1163,61387
1164,61387
1165,61387
1166,61387
1167,60883
1168,60883
1169,60883
1170,60883
1171,60955
1172,60955
1173,60955
1174,60955
1175,60955
1176,60955
1177,60955
1178,60955
